DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 4,Arrival,Domestic,431072
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 4,Arrival,International,19912
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 4,Departure,Domestic,420512
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 4,Departure,International,40590
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 5,Arrival,Domestic,250136
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 5,Arrival,International,33430
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 5,Departure,Domestic,253658
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 5,Departure,International,18618
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 6,Arrival,Domestic,299290
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 6,Arrival,International,19106
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 6,Departure,Domestic,256462
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 6,Departure,International,69023
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 7,Arrival,Domestic,206332
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 7,Arrival,International,51773
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 7,Departure,Domestic,217990
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 7,Departure,International,32390
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 8,Arrival,Domestic,126864
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 8,Arrival,International,1760
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 8,Departure,Domestic,127619
2014-05-01T00:00:00,2012-10-01T00:00:00,Terminal 8,Departure,International,3122
2014-05-01T00:00:00,2012-10-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,8138
2014-05-01T00:00:00,2012-10-01T00:00:00,Tom Bradley International Terminal,Arrival,International,364573
2014-05-01T00:00:00,2012-10-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,6003
2014-05-01T00:00:00,2012-10-01T00:00:00,Tom Bradley International Terminal,Departure,International,340936
2014-05-01T00:00:00,2012-11-01T00:00:00,Misc. Terminal,Arrival,Domestic,28416
2014-05-01T00:00:00,2012-11-01T00:00:00,Misc. Terminal,Arrival,International,11
2014-05-01T00:00:00,2012-11-01T00:00:00,Misc. Terminal,Departure,Domestic,27735
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 1,Arrival,Domestic,390769
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 1,Departure,Domestic,389021
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 2,Arrival,Domestic,28026
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 2,Arrival,International,153123
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 2,Departure,Domestic,27889
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 2,Departure,International,162919
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 3,Arrival,Domestic,165116
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 3,Departure,Domestic,168837
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 3,Departure,International,18139
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 4,Arrival,Domestic,384563
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 4,Arrival,International,27218
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 4,Departure,Domestic,386746
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 4,Departure,International,34754
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 5,Arrival,Domestic,253338
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 5,Arrival,International,36102
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 5,Departure,Domestic,254015
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 5,Departure,International,19562
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 6,Arrival,Domestic,262961
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 6,Arrival,International,13556
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 6,Departure,Domestic,259507
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 6,Departure,International,64003
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 7,Arrival,Domestic,191845
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 7,Arrival,International,74676
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 7,Departure,Domestic,198465
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 7,Departure,International,36482
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 8,Arrival,Domestic,118738
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 8,Arrival,International,1584
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 8,Departure,Domestic,116312
2014-05-01T00:00:00,2012-11-01T00:00:00,Terminal 8,Departure,International,5393
2014-05-01T00:00:00,2012-11-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,7016
2014-05-01T00:00:00,2012-11-01T00:00:00,Tom Bradley International Terminal,Arrival,International,325724
2014-05-01T00:00:00,2012-11-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,7295
2014-05-01T00:00:00,2012-11-01T00:00:00,Tom Bradley International Terminal,Departure,International,303817
2014-05-01T00:00:00,2012-12-01T00:00:00,Imperial Terminal,Arrival,Domestic,159
2014-05-01T00:00:00,2012-12-01T00:00:00,Misc. Terminal,Arrival,Domestic,52361
2014-05-01T00:00:00,2012-12-01T00:00:00,Misc. Terminal,Arrival,International,7
2014-05-01T00:00:00,2012-12-01T00:00:00,Misc. Terminal,Departure,Domestic,49949
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 1,Arrival,Domestic,388094
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 1,Departure,Domestic,381086
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 2,Arrival,Domestic,30594
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 2,Arrival,International,177712
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 2,Departure,Domestic,31177
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 2,Departure,International,187853
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 3,Arrival,Domestic,174198
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 3,Departure,Domestic,176627
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 3,Departure,International,19740
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 4,Arrival,Domestic,376023
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 4,Arrival,International,20730
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 4,Departure,Domestic,375478
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 4,Departure,International,34930
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 5,Arrival,Domestic,243040
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 5,Arrival,International,39595
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 5,Departure,Domestic,232067
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 5,Departure,International,30456
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 6,Arrival,Domestic,302395
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 6,Arrival,International,18318
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 6,Departure,Domestic,304804
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 6,Departure,International,70970
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 7,Arrival,Domestic,220914
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 7,Arrival,International,81719
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 7,Departure,Domestic,245171
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 7,Departure,International,47842
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 8,Arrival,Domestic,131821
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 8,Arrival,International,2257
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 8,Departure,Domestic,131603
2014-05-01T00:00:00,2012-12-01T00:00:00,Terminal 8,Departure,International,2489
2014-05-01T00:00:00,2012-12-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,7670
2014-05-01T00:00:00,2012-12-01T00:00:00,Tom Bradley International Terminal,Arrival,International,352209
2014-05-01T00:00:00,2012-12-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,8553
2014-05-01T00:00:00,2012-12-01T00:00:00,Tom Bradley International Terminal,Departure,International,327902
2014-05-01T00:00:00,2013-01-01T00:00:00,Imperial Terminal,Departure,Domestic,156
2014-05-01T00:00:00,2013-01-01T00:00:00,Misc. Terminal,Arrival,Domestic,48203
2014-05-01T00:00:00,2013-01-01T00:00:00,Misc. Terminal,Arrival,International,1312
2014-05-01T00:00:00,2013-01-01T00:00:00,Misc. Terminal,Departure,Domestic,49832
2014-05-01T00:00:00,2013-01-01T00:00:00,Misc. Terminal,Departure,International,1143
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 1,Arrival,Domestic,355100
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 1,Departure,Domestic,351079
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 2,Arrival,Domestic,24240
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 2,Arrival,International,182376
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 2,Departure,Domestic,23827
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 2,Departure,International,178307
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 3,Arrival,Domestic,153966
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 3,Departure,Domestic,155626
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 3,Departure,International,23202
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 4,Arrival,Domestic,366058
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 4,Arrival,International,16936
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 4,Departure,Domestic,355055
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 4,Departure,International,31105
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 5,Arrival,Domestic,240142
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 5,Arrival,International,35950
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 5,Departure,Domestic,235382
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 5,Departure,International,13734
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 6,Arrival,Domestic,283282
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 6,Arrival,International,62979
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 6,Departure,Domestic,278454
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 6,Departure,International,74697
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 7,Arrival,Domestic,208559
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 7,Arrival,International,50677
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 7,Departure,Domestic,232884
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 7,Departure,International,45756
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 8,Arrival,Domestic,127860
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 8,Arrival,International,3522
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 8,Departure,Domestic,128687
2014-05-01T00:00:00,2013-01-01T00:00:00,Terminal 8,Departure,International,2949
2014-05-01T00:00:00,2013-01-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,7124
2014-05-01T00:00:00,2013-01-01T00:00:00,Tom Bradley International Terminal,Arrival,International,367132
2014-05-01T00:00:00,2013-01-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,5578
2014-05-01T00:00:00,2013-01-01T00:00:00,Tom Bradley International Terminal,Departure,International,327865
2014-05-01T00:00:00,2013-02-01T00:00:00,Misc. Terminal,Arrival,Domestic,68050
2014-05-01T00:00:00,2013-02-01T00:00:00,Misc. Terminal,Arrival,International,445
2014-05-01T00:00:00,2013-02-01T00:00:00,Misc. Terminal,Departure,Domestic,66501
2014-05-01T00:00:00,2013-02-01T00:00:00,Misc. Terminal,Departure,International,270
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 1,Arrival,Domestic,329094
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 1,Departure,Domestic,326986
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 2,Arrival,Domestic,27158
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 2,Arrival,International,150854
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 2,Departure,Domestic,27743
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 2,Departure,International,155971
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 3,Arrival,Domestic,139917
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 3,Departure,Domestic,141864
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 3,Departure,International,15834
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 4,Arrival,Domestic,302438
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 4,Arrival,International,14138
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 4,Departure,Domestic,300494
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 4,Departure,International,20689
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 5,Arrival,Domestic,207561
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 5,Arrival,International,28471
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 5,Departure,Domestic,202215
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 5,Departure,International,15704
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 6,Arrival,Domestic,259567
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 6,Arrival,International,55198
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 6,Departure,Domestic,255800
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 6,Departure,International,65321
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 7,Arrival,Domestic,188383
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 7,Arrival,International,42337
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 7,Departure,Domestic,210580
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 7,Departure,International,40194
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 8,Arrival,Domestic,116332
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 8,Arrival,International,3432
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 8,Departure,Domestic,121349
2014-05-01T00:00:00,2013-02-01T00:00:00,Terminal 8,Departure,International,3323
2014-05-01T00:00:00,2013-02-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,5147
2014-05-01T00:00:00,2013-02-01T00:00:00,Tom Bradley International Terminal,Arrival,International,291436
2014-05-01T00:00:00,2013-02-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,4518
2014-05-01T00:00:00,2013-02-01T00:00:00,Tom Bradley International Terminal,Departure,International,276977
2014-05-01T00:00:00,2013-03-01T00:00:00,Imperial Terminal,Arrival,Domestic,116
2014-05-01T00:00:00,2013-03-01T00:00:00,Misc. Terminal,Arrival,Domestic,80265
2014-05-01T00:00:00,2013-03-01T00:00:00,Misc. Terminal,Departure,Domestic,79611
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 1,Arrival,Domestic,419621
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 1,Departure,Domestic,422985
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 2,Arrival,Domestic,28602
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 2,Arrival,International,172925
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 2,Departure,Domestic,28779
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 2,Departure,International,170885
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 3,Arrival,Domestic,177304
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 3,Departure,Domestic,180480
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 3,Departure,International,16888
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 4,Arrival,Domestic,361156
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 4,Arrival,International,5228
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 4,Departure,Domestic,369653
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 4,Departure,International,37029
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 5,Arrival,Domestic,276472
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 5,Arrival,International,41176
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 5,Departure,Domestic,281710
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 5,Departure,International,21249
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 6,Arrival,Domestic,327752
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 6,Arrival,International,57080
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 6,Departure,Domestic,321763
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 6,Departure,International,75045
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 7,Arrival,Domestic,257831
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 7,Arrival,International,55586
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 7,Departure,Domestic,295073
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 7,Departure,International,51824
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 8,Arrival,Domestic,106319
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 8,Arrival,International,3679
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 8,Departure,Domestic,107813
2014-05-01T00:00:00,2013-03-01T00:00:00,Terminal 8,Departure,International,3845
2014-05-01T00:00:00,2013-03-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,5987
2014-05-01T00:00:00,2013-03-01T00:00:00,Tom Bradley International Terminal,Arrival,International,377874
2014-05-01T00:00:00,2013-03-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,7619
2014-05-01T00:00:00,2013-03-01T00:00:00,Tom Bradley International Terminal,Departure,International,318299
2014-05-01T00:00:00,2013-04-01T00:00:00,Misc. Terminal,Arrival,Domestic,76108
2014-05-01T00:00:00,2013-04-01T00:00:00,Misc. Terminal,Arrival,International,1061
2014-05-01T00:00:00,2013-04-01T00:00:00,Misc. Terminal,Departure,Domestic,74560
2014-05-01T00:00:00,2013-04-01T00:00:00,Misc. Terminal,Departure,International,805
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 1,Arrival,Domestic,394326
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 1,Departure,Domestic,395739
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 2,Arrival,Domestic,28395
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 2,Arrival,International,174074
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 2,Departure,Domestic,27695
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 2,Departure,International,173088
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 3,Arrival,Domestic,182605
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 3,Departure,Domestic,188708
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 3,Departure,International,18201
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 4,Arrival,Domestic,366475
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 4,Departure,Domestic,362869
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 4,Departure,International,33184
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 5,Arrival,Domestic,263748
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 5,Arrival,International,43521
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 5,Departure,Domestic,284807
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 5,Departure,International,15982
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 6,Arrival,Domestic,305872
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 6,Arrival,International,50990
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 6,Departure,Domestic,287458
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 6,Departure,International,70690
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 7,Arrival,Domestic,230589
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 7,Arrival,International,48662
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 7,Departure,Domestic,240173
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 7,Departure,International,43449
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 8,Arrival,Domestic,101939
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 8,Arrival,International,3085
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 8,Departure,Domestic,100515
2014-05-01T00:00:00,2013-04-01T00:00:00,Terminal 8,Departure,International,4336
2014-05-01T00:00:00,2013-04-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,6959
2014-05-01T00:00:00,2013-04-01T00:00:00,Tom Bradley International Terminal,Arrival,International,385170
2014-05-01T00:00:00,2013-04-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,8147
2014-05-01T00:00:00,2013-04-01T00:00:00,Tom Bradley International Terminal,Departure,International,316512
2014-05-01T00:00:00,2013-05-01T00:00:00,Misc. Terminal,Arrival,Domestic,79832
2014-05-01T00:00:00,2013-05-01T00:00:00,Misc. Terminal,Arrival,International,7
2014-05-01T00:00:00,2013-05-01T00:00:00,Misc. Terminal,Departure,Domestic,76786
2014-05-01T00:00:00,2013-05-01T00:00:00,Misc. Terminal,Departure,International,17
2014-05-01T00:00:00,2013-05-01T00:00:00,Terminal 1,Arrival,Domestic,427904
